<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000050" len=10973423>, 'BH_position: ', array([-0.17054754,  0.89131177, -0.24554653]), 'Position magnitude: ', SimArray([0.94011501], 'kpc'), 'radius_influence: ', 0.0022864453187967423, 'BH Mass: ', SimArray([163240.94638531], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 20.38727808905654
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000051" len=10971622>, 'BH_position: ', array([ 0.23940422,  0.67184822, -0.12988551]), 'Position magnitude: ', SimArray([0.72495839], 'kpc'), 'radius_influence: ', 0.0019759645370467133, 'BH Mass: ', SimArray([163244.50478888], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 22.793643541624842
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000052" len=10968296>, 'BH_position: ', array([ 0.5805685 ,  0.37017242, -0.05324737]), 'Position magnitude: ', SimArray([0.69059589], 'kpc'), 'radius_influence: ', 0.0017445640374177335, 'BH Mass: ', SimArray([163249.07300969], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 22.977001347650628
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000053" len=10967017>, 'BH_position: ', array([0.91745239, 0.03612317, 0.01456457]), 'Position magnitude: ', SimArray([0.91827877], 'kpc'), 'radius_influence: ', 0.0016328857623869656, 'BH Mass: ', SimArray([163256.4302495], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 20.81727434988909
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000054" len=10966098>, 'BH_position: ', array([ 1.09360083, -0.2946659 ,  0.14555202]), 'Position magnitude: ', SimArray([1.14191775], 'kpc'), 'radius_influence: ', 0.001598449710654361, 'BH Mass: ', SimArray([163258.93074931], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 17.80531782659595
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000055" len=10965876>, 'BH_position: ', array([ 1.08102836, -0.64012054,  0.19966269]), 'Position magnitude: ', SimArray([1.27210133], 'kpc'), 'radius_influence: ', 0.0017691491881498276, 'BH Mass: ', SimArray([163259.18721083], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 14.407044702148355
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000056" len=10965402>, 'BH_position: ', array([ 1.04659412, -0.82459646,  0.26643276]), 'Position magnitude: ', SimArray([1.35878806], 'kpc'), 'radius_influence: ', 0.002446482282660348, 'BH Mass: ', SimArray([163262.84178747], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 11.973638591865276
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000057" len=10965194>, 'BH_position: ', array([ 0.87815045, -0.93388723,  0.30206778]), 'Position magnitude: ', SimArray([1.3170188], 'kpc'), 'radius_influence: ', 0.00355516099541688, 'BH Mass: ', SimArray([163264.12409506], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 11.486384554472057
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000058" len=10964868>, 'BH_position: ', array([ 0.60982208, -1.00626796,  0.25659658]), 'Position magnitude: ', SimArray([1.20428401], 'kpc'), 'radius_influence: ', 0.003926579355647151, 'BH Mass: ', SimArray([163264.44467196], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 13.77428650008872
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000059" len=10963742>, 'BH_position: ', array([ 0.30186194, -0.93240866,  0.17149452]), 'Position magnitude: ', SimArray([0.99494569], 'kpc'), 'radius_influence: ', 0.002953726525892522, 'BH Mass: ', SimArray([163267.53823903], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 17.59233269787047
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000060" len=10962187>, 'BH_position: ', array([-0.09846713, -0.72275861,  0.09481723]), 'Position magnitude: ', SimArray([0.73557195], 'kpc'), 'radius_influence: ', 0.001978106921088795, 'BH Mass: ', SimArray([163274.31844043], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 21.52762610115435
<SimSnap "/media/jillian//cptmarvel/cptmarvel.cosmo25cmb.4096g5HbwK1BH.004096/supersample/highres/cptmarvel.test.000061" len=10961329>, 'BH_position: ', array([-0.4656794 , -0.44093212,  0.03308451]), 'Position magnitude: ', SimArray([0.64216277], 'kpc'), 'radius_influence: ', 0.0016891909901896192, 'BH Mass: ', SimArray([163276.3060172], 'Msol'), 'Stars around BH ', 1, 'Stars velocity around BH: ', 23.991166805005797
